Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What Type of Surface is the Graffiti on?,Where is the Graffiti located?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
09/16/2015,Completed,09/16/2015,15-04825948,Graffiti Removal,Wood - Painted,Front,1555 N WESTERN AVE,60622,1160126.32901338,1910276.99551102,1,14,24,33,41.91011827893933,-87.6870677683256,"(41.91011827893933, -87.6870677683256)"
09/16/2015,Open,,15-04832234,Graffiti Removal,Metal - Painted,Garage,3546 W 61ST PL,60629,1153828.27993296,1863610.14211328,23,8,66,,41.78167408939481,-87.7123364200008,"(41.78167408939481, -87.7123364200008)"
09/16/2015,Completed,09/16/2015,15-04834850,Graffiti Removal,Metal - Painted,Pole,4828 N KEDZIE AVE,60625,1154173.93517547,1931901.05618401,33,17,14,60,41.96933150800719,-87.70865056011964,"(41.96933150800719, -87.70865056011964)"
09/16/2015,Completed,09/16/2015,15-04834647,Graffiti Removal,Metal - Painted,Front,3350 W 59TH ST,60629,1154970.64997114,1865297.82857452,23,8,63,59,41.786287905719405,-87.70783672630208,"(41.786287905719405, -87.70783672630208)"
09/16/2015,Completed,09/16/2015,15-04834637,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,3850 N PULASKI RD,60641,1149036.16790524,1925476.41192648,45,17,16,,41.95144854701545,-87.7276933875556,"(41.95144854701545, -87.7276933875556)"
09/16/2015,Completed,09/16/2015,15-04836194,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,4953 W IRVING PARK RD,60641,1142529.8201015,1926134.9878051,45,16,15,28,41.95325776134044,-87.7519569082533,"(41.95325776134044, -87.7519569082533)"
09/16/2015,Open,,15-04824280,Graffiti Removal,Brick - Unpainted,Alley,162 N STATE ST,60601,1176335.96288335,1901433.65276947,42,1,32,1,41.88490056057881,-87.62806709906143,"(41.88490056057881, -87.62806709906143)"
09/16/2015,Open,,15-04829946,Graffiti Removal,Brick - Painted,Viaduct,3600 W 64TH PL,60629,1153428.88602442,1861601.37992992,23,8,65,,41.77617952061034,-87.71321053386671,"(41.77617952061034, -87.71321053386671)"
09/16/2015,Completed,09/16/2015,15-04834607,Graffiti Removal,Metal - Painted,Front,3324 W 59TH ST,60629,1155135.64997114,1865302.32857452,23,8,63,59,41.78630030121889,-87.70695949975465,"(41.78630030121889, -87.70695949975465)"
09/16/2015,Completed,09/16/2015,15-04834622,Graffiti Removal,Metal - Painted,Front,3346 W 59TH ST,60629,1154990.44997114,1865298.32857452,23,8,63,59,41.78629022465792,-87.70766898197259,"(41.78629022465792, -87.70766898197259)"
09/16/2015,Open,,15-04829590,Graffiti Removal,Brick - Unpainted,Side,2208 W DIVERSEY PKWY,60647,1161152.43629913,1918563.15706578,32,14,22,,41.93233147987861,-87.68340314103821,"(41.93233147987861, -87.68340314103821)"
09/16/2015,Open,,15-04846826,Graffiti Removal,Brick - Unpainted,Front,4812 N BERNARD ST,60625,1152514.36130193,1931758.77709128,33,17,14,,41.96881662511978,-87.71474765380174,"(41.96881662511978, -87.71474765380174)"
09/16/2015,Open,,15-04839091,Graffiti Removal,Wood - Painted,Front,1999 W MORSE AVE,60626,1161460.68322571,1946051.1000728,49,24,1,,42.00753855208678,-87.68113149989432,"(42.00753855208678, -87.68113149989432)"
09/16/2015,Open,,15-04838034,Graffiti Removal,Limestone,Side,34 E WACKER DR,60601,1176627.40097684,1902307.8095969,42,1,32,,41.88733123620508,-87.62691154810848,"(41.88733123620508, -87.62691154810848)"
09/16/2015,Open,,15-04841093,Graffiti Removal,Brick - Unpainted,Side,2724 S MARY ST,60608,1170010.85650992,1886558.36872743,11,9,60,,41.84415550742856,-87.65170664612698,"(41.84415550742856, -87.65170664612698)"
09/16/2015,Open,,15-04840755,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Viaduct,3700 S ALBANY AVE,60632,1156308.56540033,1879924.72351476,12,9,58,,41.82624792635294,-87.70219025650455,"(41.82624792635294, -87.70219025650455)"
09/16/2015,Completed,09/16/2015,15-04834600,Graffiti Removal,Metal - Painted,Front,3312 W 59TH ST,60629,1155266.19418516,1865305.83378712,23,8,63,59,41.786308508856365,-87.7064027913281,"(41.786308508856365, -87.7064027913281)"
09/16/2015,Open,,15-04829552,Graffiti Removal,Brick - Painted,Side,10852 S INDIANA AVE,60628,1179505.63417459,1833047.27142883,9,5,49,,41.69655285576953,-87.61849749073403,"(41.69655285576953, -87.61849749073403)"
09/16/2015,Open,,15-04829413,Graffiti Removal,Brick - Painted,Side,5046 S PULASKI RD,60632,1150552.11161964,1870845.02237961,14,8,57,39,41.800961423398704,-87.72353122536536,"(41.800961423398704, -87.72353122536536)"
09/16/2015,Open,,15-04829352,Graffiti Removal,Wood - Painted,Sign,1442 N ELK GROVE AVE,60622,1163881.285075,1910099.2131,2,14,24,33,41.909196651334184,-87.67404061276682,"(41.909196651334184, -87.67404061276682)"
09/16/2015,Open,,15-04829320,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,958 N LEAVITT ST,60622,1161562.32821316,1906425.88787744,2,12,24,,41.89941869944697,-87.6821917716742,"(41.89941869944697, -87.6821917716742)"
09/16/2015,Open,,15-04829374,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,5638 S LAKE SHORE DR,60637,1189598.28297287,1867846.94908499,5,3,41,,41.79235332031005,-87.58043446292405,"(41.79235332031005, -87.58043446292405)"
09/16/2015,Open,,15-04829363,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,1310 W NORTH AVE,60642,1167302.53990066,1910777.86162588,2,14,24,,41.910835554161736,-87.6609322354702,"(41.910835554161736, -87.6609322354702)"
09/16/2015,Open,,15-04829452,Graffiti Removal,Brick - Unpainted,Side,4630 S PULASKI RD,60632,1150469.24852689,1873634.72861563,14,8,57,39,41.808761877184544,-87.72376399377669,"(41.808761877184544, -87.72376399377669)"
09/16/2015,Open,,15-04829416,Graffiti Removal,Brick - Painted,Side,4932 S PULASKI RD,60632,1150530.01791579,1871610.91751541,14,8,57,39,41.803172066472094,-87.72359425047301,"(41.803172066472094, -87.72359425047301)"
09/16/2015,Open,,15-04829414,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,3235 N KEDZIE AVE,60618,1154478.93630346,1921434.49277452,33,17,21,,41.94036791167109,-87.70750663001908,"(41.94036791167109, -87.70750663001908)"
09/16/2015,Completed,09/16/2015,15-04834570,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Pole,4933 W IRVING PARK RD,60641,1142623.6201015,1926137.0878051,45,16,15,28,41.95326315030102,-87.7512398672142,"(41.95326315030102, -87.7512398672142)"
09/16/2015,Open,,15-04824158,Graffiti Removal,Vinyl Siding,Garage,3240 N LECLAIRE AVE,60641,1141793.75410891,1921176.81009599,31,16,15,,41.93998152904778,-87.7544292805472,"(41.93998152904778, -87.7544292805472)"
09/16/2015,Open,,15-04833125,Graffiti Removal,Vinyl Siding,Alley,3546 W 62ND PL,60629,1153847.6711329,1862949.42567695,23,8,66,,41.77986044046683,-87.71228416963979,"(41.77986044046683, -87.71228416963979)"
09/16/2015,Open,,15-04831663,Graffiti Removal,Brick - Unpainted,Fence,3558 W ARGYLE ST,60625,1151680.14509406,1932988.71436577,39,17,14,,41.97210264248042,-87.71829506554803,"(41.97210264248042, -87.71829506554803)"
09/16/2015,Open,,15-04830099,Graffiti Removal,Brick - Painted,Side,1305 N WESTERN AVE,60622,1160172.01796836,1908610.66571021,1,14,24,33,41.905048820442346,-87.6869342749423,"(41.905048820442346, -87.6869342749423)"
09/16/2015,Open,,15-04830157,Graffiti Removal,Brick - Painted,Viaduct,3600 W 60TH ST,60629,1153347.54290588,1864587.84523038,23,8,65,,41.78437761464959,-87.71342774803168,"(41.78437761464959, -87.71342774803168)"
09/16/2015,Completed,09/16/2015,15-04834551,Graffiti Removal,Metal - Painted,Front,3250 W 59TH ST,60629,1155638.65768972,1865316.36543443,23,8,63,59,41.78632375321785,-87.7053881055134,"(41.78632375321785, -87.7053881055134)"
09/16/2015,Open,,15-04830370,Graffiti Removal,Brick - Painted,Viaduct,6320 S CENTRAL PARK AVE,60629,1153528.43549227,1862386.69993379,23,8,66,3,41.77813262227721,-87.71284942753603,"(41.77813262227721, -87.71284942753603)"
09/16/2015,Open,,15-04830117,Graffiti Removal,Brick - Painted,Viaduct,3600 W 63RD PL,60629,1153406.43787555,1862257.47237204,23,8,65,3,41.777995121655266,-87.71326955306638,"(41.777995121655266, -87.71326955306638)"
09/16/2015,Open,,15-04833123,Graffiti Removal,Brick - Painted,Front,1739 N MILWAUKEE AVE,60647,1161681.61737687,1911545.15758226,32,14,24,33,41.91309667343253,-87.6814429766508,"(41.91309667343253, -87.6814429766508)"
09/16/2015,Open,,15-04832877,Graffiti Removal,Brick - Painted,Alley,3424 W 62ND PL,60629,1154644.30420408,1862972.16092849,23,8,66,,41.77991192058595,-87.70904248044477,"(41.77991192058595, -87.70904248044477)"
09/16/2015,Open,,15-04823867,Graffiti Removal,Brick - Painted,Side,3401 S LEAVITT ST,60608,1162241.73842164,1882095.9561179,12,9,59,,41.832062801661564,-87.68006746538153,"(41.832062801661564, -87.68006746538153)"
09/16/2015,Open,,15-04834197,Graffiti Removal,Brick - Unpainted,Side,1523 N ELSTON AVE,60642,1167156.91128424,1910305.37056759,27,14,24,,41.909749347932184,-87.66139359710418,"(41.909749347932184, -87.66139359710418)"
09/16/2015,Open,,15-04834180,Graffiti Removal,Brick - Painted,Side,3541 S WESTERN AVE,60609,1160942.37590229,1881135.344377,12,9,59,,41.82905672152215,-87.68484902907223,"(41.82905672152215, -87.68484902907223)"
09/16/2015,Open,,15-04833604,Graffiti Removal,Metal - Painted,Alley,2900 W PETERSON AVE,60659,1155927.77998939,1939735.37023142,50,24,2,,41.99053884012698,-87.70188781441945,"(41.99053884012698, -87.70188781441945)"
09/16/2015,Open,,15-04833126,Graffiti Removal,Brick - Unpainted,Front,3200 N RUTHERFORD AVE,60634,1130860.8248093,1920522.50952551,36,16,17,,41.938267359181694,-87.79462236917374,"(41.938267359181694, -87.79462236917374)"
09/16/2015,Open,,15-04834173,Graffiti Removal,Metal - Painted,Front,3463 S HAMILTON AVE,60608,1162445.1499849,1881513.52999018,12,9,59,,41.83043447735879,-87.67939441887901,"(41.83043447735879, -87.67939441887901)"
09/16/2015,Open,,15-04833648,Graffiti Removal,Metal - Painted,Traffic Control Box,2959 W DEVON AVE,60659,1155376.13427066,1942303.8696717,50,24,2,43,41.99736686692024,-87.70445027779745,"(41.99736686692024, -87.70445027779745)"
09/16/2015,Open,,15-04833631,Graffiti Removal,Wood - Painted,Bench,6001 N FRANCISCO AVE,60659,1155927.57998939,1939741.77023142,50,24,2,,41.99051891486259,-87.70168179771932,"(41.99051891486259, -87.70168179771932)"
09/16/2015,Open,,15-04834156,Graffiti Removal,Metal - Painted,Front,2128 W 35TH ST,60609,1162583.55420189,1881448.9180665,12,9,59,,41.83045739139903,-87.67919224043236,"(41.83045739139903, -87.67919224043236)"
09/16/2015,Open,,15-04833671,Graffiti Removal,Metal - Painted,Sign,6300 N RICHMOND ST,60659,1155535.62222468,1941659.48022264,50,24,2,43,41.99580339114754,-87.70336671272753,"(41.99580339114754, -87.70336671272753)"
09/16/2015,Open,,15-04823804,Graffiti Removal,Metal - Painted,Garage,2437 S ST LOUIS AVE,60623,1153421.11338268,1887585.29240575,22,10,30,,41.8469523487273,-87.7122743509541,"(41.8469523487273, -87.7122743509541)"
09/16/2015,Open,,15-04823746,Graffiti Removal,Metal - Painted,Garage,2758 S RIDGEWAY AVE,60623,1151817.92669357,1885404.82838087,22,10,30,,41.84075402033651,-87.7185042696979,"(41.84075402033651, -87.7185042696979)"
09/16/2015,Open,,15-04823742,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,2510 S HOMAN AVE,60623,1154100.4136216,1887117.53610044,22,10,30,25,41.84588748529622,-87.71009366809204,"(41.84588748529622, -87.71009366809204)"
09/16/2015,Open,,15-04837859,Graffiti Removal,Brick - Painted,Front,2929 N KILBOURN AVE,60641,1145875.2649953,1919095.39909911,31,25,20,,41.9343416325481,-87.73919358804137,"(41.9343416325481, -87.73919358804137)"
09/16/2015,Open,,15-04834235,Graffiti Removal,Metal - Painted,Sign,5023 N WINCHESTER AVE,60640,1162507.01829197,1933471.78802365,40,20,4,,41.97317950769509,-87.6776541993434,"(41.97317950769509, -87.6776541993434)"
09/16/2015,Open,,15-04834214,Graffiti Removal,Brick - Unpainted,Alley,3942 W 31ST ST,60623,1150484.56020478,1883746.69011262,22,10,30,,41.83700351023875,-87.72361716555424,"(41.83700351023875, -87.72361716555424)"
09/16/2015,Open,,15-04837355,Graffiti Removal,Brick - Unpainted,Front,3039 W WAVELAND AVE,60618,1155351.15232553,1924441.84582524,33,17,16,,41.94836331588427,-87.70457565456945,"(41.94836331588427, -87.70457565456945)"
09/16/2015,Open,,15-04834796,Graffiti Removal,Metal - Painted,Door,5021 N KIMBALL AVE,60625,1152805.61997009,1933254.29003054,39,17,13,,41.972679115895744,-87.71333464756344,"(41.972679115895744, -87.71333464756344)"
09/16/2015,Open,,15-04834564,Graffiti Removal,Brick - Painted,Side,5343 S KEDZIE AVE,60632,1155957.09517199,1868911.37988158,14,9,63,,41.795893511864094,-87.70347801329228,"(41.795893511864094, -87.70347801329228)"
09/16/2015,Open,,15-04836576,Graffiti Removal,Brick - Unpainted,Side,2013 W NORTH AVE,60647,1162657.61848325,1910646.24219595,1,14,24,33,41.910364204247294,-87.6781304283268,"(41.910364204247294, -87.6781304283268)"
09/16/2015,Open,,15-04836152,Graffiti Removal,Brick - Painted,Side,238 N WOOD ST,60612,1164362.10363418,1901789.44190662,27,12,28,,41.88630099916981,-87.67203190763003,"(41.88630099916981, -87.67203190763003)"
09/16/2015,Open,,15-04836366,Graffiti Removal,Brick - Unpainted,Side,5908 W GRAND AVE,60639,1136618.36576894,1913995.91196897,36,25,19,,41.920288020219516,-87.77351852095703,"(41.920288020219516, -87.77351852095703)"
09/16/2015,Open,,15-04823737,Graffiti Removal,Metal - Painted,Front,5239 S ARCHER AVE,60632,1146976.46642302,1870159.27697669,23,8,57,,41.79957205415909,-87.73651145241824,"(41.79957205415909, -87.73651145241824)"
09/16/2015,Open,,15-04823566,Graffiti Removal,Brick - Painted,Side,2425 S HALSTED ST,60608,1171379.81969057,1888109.57861239,11,9,60,,41.84847504789301,-87.64636191798947,"(41.84847504789301, -87.64636191798947)"
09/16/2015,Open,,15-04837862,Graffiti Removal,Other/Unknown Surface,Door,3943 W IRVING PARK RD,60618,1149289.01342739,1926288.72441232,45,17,16,,41.95354966034902,-87.72681968719482,"(41.95354966034902, -87.72681968719482)"
09/16/2015,Open,,15-04837860,Graffiti Removal,Wood - Painted,Alley,4646 W GEORGE ST,60641,1144637.99039679,1918870.36712598,31,25,19,,41.93350454940913,-87.74390554532677,"(41.93350454940913, -87.74390554532677)"
09/16/2015,Open,,15-04823577,Graffiti Removal,Other / Unknown Surface,Overpass,2400 N HALSTED ST,60614,1170542.91001292,1916168.87839463,43,19,7,35,41.925540315431995,-87.64891215551155,"(41.925540315431995, -87.64891215551155)"
09/16/2015,Open,,15-04823783,Graffiti Removal,Metal - Painted,Garage,2434 S TRUMBULL AVE,60623,1153752.87612067,1887611.30217948,22,10,30,,41.847014064346034,-87.71134869889252,"(41.847014064346034, -87.71134869889252)"
09/16/2015,Open,,15-04823777,Graffiti Removal,Metal - Painted,Garage,2433 S ST LOUIS AVE,60623,1153420.41338268,1887611.89240575,22,10,30,,41.84706505815396,-87.71227742359301,"(41.84706505815396, -87.71227742359301)"
09/16/2015,Open,,15-04823760,Graffiti Removal,Brick - Painted,Front,3001 S KEELER AVE,60623,1148858.99302671,1884373.00967817,22,10,30,,41.83857813881865,-87.72911299021689,"(41.83857813881865, -87.72911299021689)"
09/16/2015,Open,,15-04828524,Graffiti Removal,Metal - Painted,Garage,2859 S RIDGEWAY AVE,60623,1151836.83988032,1884729.01439934,22,10,30,,41.83892028842657,-87.718159556969,"(41.83892028842657, -87.718159556969)"
09/16/2015,Open,,15-04826091,Graffiti Removal,Metal - Painted,Mail Box,1900 W NORTH AVE,60622,1163439.32412411,1910672.48941953,2,14,24,33,41.91063279013864,-87.67508276372168,"(41.91063279013864, -87.67508276372168)"
09/16/2015,Open,,15-04825209,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,11300 S LANGLEY AVE,60628,1182928.83212734,1830174.40268112,9,5,50,,41.689105712151225,-87.60606911587504,"(41.689105712151225, -87.60606911587504)"
09/16/2015,Open,,15-04824919,Graffiti Removal,Brick - Unpainted,Alley,5449 N CLARK ST,60640,1165048.79573043,1936371.31988927,48,20,77,22,41.98128895000148,-87.66824751630244,"(41.98128895000148, -87.66824751630244)"
09/16/2015,Open,,15-04824733,Graffiti Removal,Brick - Unpainted,Alley,2916 W CORTLAND ST,60647,1156656.02638838,1912488.60527016,1,14,22,,41.915756336204275,-87.70000338075361,"(41.915756336204275, -87.70000338075361)"
09/16/2015,Open,,15-04824311,Graffiti Removal,Metal - Unpainted,Rear,1674 W OGDEN AVE,60612,1165262.85221203,1899317.51180336,27,12,28,,41.87924627633259,-87.66894297160306,"(41.87924627633259, -87.66894297160306)"
09/16/2015,Open,,15-04824694,Graffiti Removal,Metal - Painted,Door,1739 W RASCHER AVE,60640,1163761.06536668,1936242.85472141,40,20,77,,41.9805640377458,-87.67373490992193,"(41.9805640377458, -87.67373490992193)"
09/16/2015,Open,,15-04824471,Graffiti Removal,Brick - Unpainted,Rear,5129 W BELMONT AVE,60641,1141610.39457983,1920791.30002958,31,25,19,,41.93860718890341,-87.75542531893372,"(41.93860718890341, -87.75542531893372)"
09/16/2015,Open,,15-04824680,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Rear,10153 S ST LAWRENCE AVE,60628,1182036.01457113,1837682.61013056,9,5,49,,41.709450604864365,-87.6088038344041,"(41.709450604864365, -87.6088038344041)"
09/16/2015,Open,,15-04824510,Graffiti Removal,Brick - Unpainted,Rear,3149 N LECLAIRE AVE,60641,1141813.85481252,1920555.32569459,31,25,19,,41.938397148550685,-87.7540830306661,"(41.938397148550685, -87.7540830306661)"
09/16/2015,Open,,15-04826006,Graffiti Removal,Wood - Unpainted,Side,4725 W BELMONT AVE,60641,1144219.7800158,1920854.45907026,31,25,19,,41.938736318266066,-87.7454681111132,"(41.938736318266066, -87.7454681111132)"
09/16/2015,Open,,15-04825392,Graffiti Removal,Metal - Painted,Door,5301 W MADISON ST,60644,1140998.67999215,1899510.75001584,29,15,25,,41.880227717297345,-87.75774846968064,"(41.880227717297345, -87.75774846968064)"
09/16/2015,Open,,15-04825354,Graffiti Removal,Brick - Unpainted,Side,1644 W NORTH AVE,60622,1165037.68002997,1910716.18498651,32,14,24,33,41.91071581854501,-87.66948321986725,"(41.91071581854501, -87.66948321986725)"
09/16/2015,Open,,15-04825372,Graffiti Removal,Brick - Painted,Side,5255 W MADISON ST,60644,1141127.28002582,1899513.99942301,29,15,25,,41.880236543865834,-87.7572203921175,"(41.880236543865834, -87.7572203921175)"
09/16/2015,Open,,15-04825329,Graffiti Removal,Metal - Painted,Traffic Control Box,5132 W QUINCY ST,60644,1142038.36702917,1898512.38562494,28,15,25,,41.877676443173414,-87.75488930215818,"(41.877676443173414, -87.75488930215818)"
09/16/2015,Open,,15-04825303,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,363 N MICHIGAN AVE,60601,1177254.21152264,1902682.41978131,42,1,32,,41.88822447614371,-87.62437814323884,"(41.88822447614371, -87.62437814323884)"
09/16/2015,Open,,15-04825854,Graffiti Removal,Brick - Unpainted,Side,1749 N HARDING AVE,60647,1149776.48576945,1911310.79190289,26,25,23,,41.913056482590946,-87.72506249043579,"(41.913056482590946, -87.72506249043579)"
09/16/2015,Open,,15-04825553,Graffiti Removal,Brick - Unpainted,Side,655 N DRAKE AVE,60624,1152599.01860427,1904142.29347493,27,11,23,,41.893492217938274,-87.71488658078285,"(41.893492217938274, -87.71488658078285)"
09/16/2015,Open,,15-04825541,Graffiti Removal,Metal - Painted,Traffic Control Box,3935 W HURON ST,60624,1149887.83709176,1904383.98782227,37,11,23,,41.89343229445527,-87.72500037508267,"(41.89343229445527, -87.72500037508267)"
09/16/2015,Open,,15-04825418,Graffiti Removal,Metal - Painted,Sign,5432 W QUINCY ST,60644,1140306.56952232,1898471.27410982,29,15,25,,41.8775994739941,-87.76094000052275,"(41.8775994739941, -87.76094000052275)"
09/16/2015,Completed,09/16/2015,15-04836163,Graffiti Removal,Metal - Unpainted,Pole,6121 N BROADWAY,60660,1167191.75737529,1940808.41986849,48,24,77,26,41.99293750421518,-87.66021032628072,"(41.99293750421518, -87.66021032628072)"
